ID,Player,Position,Age,MarketValue,TeamLeft,LeagueLeft,TeamJoined,LeagueJoined,TransferFee,PlayerID,TeamLeftID,LeagueLeftID,TeamJoinedID,LeagueJoinedID,TeamLeft2,CountryLeft,TeamJoined2,CountryJoined
2790,Muhammet Demir,Centre-Forward,27,500000.0,Sivasspor,Süper Lig,Basaksehir,Süper Lig,0.0,83560,2381,TR1,6890,TR1,Sivasspor,Turkey,Istanbul Basaksehir FK,Turkey
2795,Alex Alegría,Centre-Forward,27,800000.0,Real Betis,LaLiga,RCD Mallorca,LaLiga,0.0,178187,150,ES1,237,ES1,Real Betis Balompié,Spain,RCD Mallorca,Spain
2796,Jimmy Durmaz,Right Winger,30,2000000.0,Toulouse,Ligue 1,Galatasaray,Süper Lig,0.0,80205,415,FR1,141,TR1,FC Toulouse,France,Galatasaray SK,Turkey
2801,Muammer Yildirim,Goalkeeper,29,300000.0,Kayserispor,Süper Lig,Sivasspor,Süper Lig,0.0,169927,3205,TR1,2381,TR1,Kayserispor,Turkey,Sivasspor,Turkey
2811,Hernâni,Right Winger,28,2500000.0,FC Porto,Liga NOS,Levante,LaLiga,0.0,172142,720,PO1,3368,ES1,FC Porto,Portugal,Levante UD,Spain
2814,Cristián Zapata,Centre-Back,33,2000000.0,AC Milan,Serie A,Genoa,Serie A,0.0,34344,5,IT1,252,IT1,AC Milan,Italy,Genoa CFC,Italy
2816,Ramil Sheydaev,Centre-Forward,23,1200000.0,KS Samara,Premier Liga,Dinamo Moscow,Premier Liga,0.0,263956,2696,RU1,121,RU1,Krylya Sovetov Samara,Russia,Dinamo Moscow,Russia
2820,Marvin Compper,Centre-Back,34,750000.0,Celtic,Premiership,MSV Duisburg,3. Liga,0.0,9340,371,SC1,52,L3,Celtic FC,Scotland,MSV Duisburg,Germany
2821,Kevin Friesenbichler,Centre-Forward,25,800000.0,Austria Vienna,Bundesliga,VfL Osnabrück,2. Bundesliga,0.0,106848,14,A1,81,L2,Austria Vienna,Austria,VfL Osnabrück,Germany
2822,Denis Popovic,Central Midfield,30,1500000.0,Orenburg,Premier Liga,FC Zürich,Super League,0.0,85574,14589,RU1,260,C1,FK Orenburg,Russia,FC Zürich,Switzerland
2823,Jake Bidwell,Left-Back,26,2000000.0,QPR,Championship,Swansea,Championship,0.0,121250,1039,GB2,2288,GB2,Queens Park Rangers,England,Swansea City,Wales
2824,Shay Facey,Right-Back,24,400000.0,Northampt. Town,League Two,Walsall,League Two,0.0,183282,1302,GB4,899,GB4,Northampton Town,England,Walsall FC,England
2830,Nikolaos Marinakis,Right-Back,26,500000.0,Panetolikos,Super League 1,OFI Crete,Super League 1,0.0,143852,6418,GR1,653,GR1,Panetolikos GFS,Greece,OFI Crete,Greece
2843,Lorenzo Faravelli,Central Midfield,26,1500000.0,Gimnasia,Superliga,Huracán,Superliga,0.0,181706,1106,AR1N,2063,AR1N,Club de Gimnasia y Esgrima La Plata,Argentina,Club Atlético Huracán,Argentina
2844,Ryan McGowan,Centre-Back,30,400000.0,Bradford,League Two,Sydney FC,A-League,0.0,54265,1027,GB4,8054,AUS1,Bradford City,England,Sydney FC,Australia
2847,Paul Coutts,Central Midfield,31,350000.0,Sheffield Utd.,Premier League,Fleetwood,League One,0.0,93055,350,GB1,11177,GB3,Sheffield United,England,Fleetwood Town,England
2848,Jack Payne,Attacking Midfield,24,350000.0,Huddersfield,Championship,Lincoln City,League One,0.0,278092,1110,GB2,1198,GB3,Huddersfield Town,England,Lincoln City,England
2849,Nicky Ajose,Centre-Forward,28,750000.0,Charlton,Championship,Exeter City,League Two,0.0,130234,358,GB2,6699,GB4,Charlton Athletic,England,Exeter City,England
2851,David Rocha,Central Midfield,34,300000.0,UD Almería,LaLiga2,Extremadura,LaLiga2,0.0,62683,3302,ES2,29095,ES2,UD Almería,Spain,Extremadura UD,Spain
2853,Dani Suárez,Centre-Back,29,550000.0,Górnik Zabrze,Ekstraklasa,Asteras Tripoli,Super League 1,0.0,161255,428,PL1,6676,GR1,Górnik Zabrze,Poland,Asteras Tripolis,Greece
2855,Aleksey Kozlov,Right-Back,32,1000000.0,Dinamo Moscow,Premier Liga,Rostov,Premier Liga,0.0,24912,121,RU1,1083,RU1,Dinamo Moscow,Russia,FK Rostov,Russia
2862,Erik Durm,Left-Back,27,2000000.0,Huddersfield,Championship,E. Frankfurt,Bundesliga,0.0,93922,1110,GB2,24,L1,Huddersfield Town,England,Eintracht Frankfurt,Germany
2863,Yanis Rahmani,Left Winger,24,300000.0,CD Mirandés,LaLiga2,UD Almería,LaLiga2,0.0,255506,13222,ES2,3302,ES2,CD Mirandés,Spain,UD Almería,Spain
2864,Brendan Galloway,Left-Back,23,1500000.0,Everton,Premier League,Luton,Championship,0.0,208244,29,GB1,1031,GB2,Everton FC,England,Luton Town,England
2868,Héctor Herrera,Central Midfield,29,22000000.0,FC Porto,Liga NOS,Atlético Madrid,LaLiga,0.0,122043,720,PO1,13,ES1,FC Porto,Portugal,Atlético Madrid,Spain
2870,Tomas Prikryl,Left Winger,27,900000.0,Mladá Boleslav,Fortuna Liga,Jagiellonia,Ekstraklasa,0.0,152693,5546,TS1,2300,PL1,FK Mladá Boleslav,Czech Republic,Jagiellonia Bialystok,Poland
2872,Sandi Lovric,Defensive Midfield,21,1000000.0,Sturm Graz,Bundesliga,FC Lugano,Super League,0.0,268429,122,A1,2790,C1,SK Sturm Graz,Austria,FC Lugano,Switzerland
2877,James Wilson,Centre-Forward,23,1500000.0,Man Utd,Premier League,Aberdeen FC,Premiership,0.0,214104,985,GB1,370,SC1,Manchester United,England,Aberdeen FC,Scotland
2878,Juan Aguilera,Central Midfield,34,300000.0,SD Huesca,LaLiga2,Alcorcón,LaLiga2,0.0,75820,5358,ES2,11596,ES2,SD Huesca,Spain,AD Alcorcón,Spain
2881,Gabriel,Goalkeeper,27,1000000.0,Perugia,Serie B,Lecce,Serie A,0.0,79242,839,IT2,1005,IT1,AC Perugia Calcio,Italy,US Lecce,Italy
2885,Zinedine Ferhat,Right Midfield,26,2000000.0,AC Le Havre,Ligue 2,Nîmes Olympique,Ligue 1,0.0,232895,738,FR2,1160,FR1,AC Le Havre,France,Nîmes Olympique,France
2886,Olivier Kemen,Central Midfield,23,1500000.0,Olympique Lyon,Ligue 1,FC Niort,Ligue 2,0.0,243725,1041,FR1,1161,FR2,Olympique Lyon,France,FC Chamois Niort,France
2887,Leonardo Heredia,Attacking Midfield,23,1750000.0,CA Colón,Superliga,CA Tucumán,Superliga,0.0,538367,1070,AR1N,14554,AR1N,Club Atlético Colón,Argentina,Club Atlético Tucumán,Argentina
2891,Kasper Enghardt,Centre-Back,27,400000.0,Randers FC,Superligaen,Lyngby BK,Superligaen,0.0,201427,5724,DK1,369,DK1,Randers FC,Denmark,Lyngby BK,Denmark
2892,Steven Vitória,Centre-Back,32,300000.0,Lechia Gdansk,Ekstraklasa,Moreirense,Liga NOS,0.0,54716,4000,PL1,979,PO1,Lechia Gdansk,Poland,Moreirense FC,Portugal
2893,Phil Jagielka,Centre-Back,37,1000000.0,Everton,Premier League,Sheffield Utd.,Premier League,0.0,13520,29,GB1,350,GB1,Everton FC,England,Sheffield United,England
2894,Haboosh Saleh,Right Midfield,30,350000.0,FC Baniyas,UAE Gulf League,Al-Wasl,UAE Gulf League,0.0,222814,4785,UAE1,16214,UAE1,FC Baniyas,United Arab Emirates,Al-Wasl Sports Club,United Arab Emirates
2896,Andreas Beck,Right-Back,32,1500000.0,VfB Stuttgart,2. Bundesliga,KAS Eupen,Jupiler Pro League,0.0,31182,79,L2,1245,BE1,VfB Stuttgart,Germany,KAS Eupen,Belgium
2903,Neven Subotic,Centre-Back,30,4000000.0,Saint-Étienne,Ligue 1,Union Berlin,Bundesliga,0.0,40995,618,FR1,89,L1,AS Saint-Étienne,France,1.FC Union Berlin,Germany
2905,Ziya Alkurt,Left Winger,29,300000.0,Denizlispor,Süper Lig,Kayserispor,Süper Lig,0.0,164473,833,TR1,3205,TR1,Denizlispor,Turkey,Kayserispor,Turkey
2914,Gianluigi Buffon,Goalkeeper,41,1000000.0,Paris SG,Ligue 1,Juventus,Serie A,0.0,5023,583,FR1,506,IT1,Paris Saint-Germain,France,Juventus FC,Italy
2924,Anthony Cáceres,Central Midfield,27,350000.0,Man City,Premier League,Sydney FC,A-League,0.0,226739,281,GB1,8054,AUS1,Manchester City,England,Sydney FC,Australia
2927,Baptiste Valette,Goalkeeper,27,1000000.0,Nîmes Olympique,Ligue 1,AS Nancy,Ligue 2,0.0,170509,1160,FR1,1159,FR2,Nîmes Olympique,France,AS Nancy-Lorraine,France
2928,Ander Herrera,Central Midfield,30,25000000.0,Man Utd,Premier League,Paris SG,Ligue 1,0.0,99343,985,GB1,583,FR1,Manchester United,England,Paris Saint-Germain,France
2935,Paris Adot,Right-Back,29,300000.0,CD Mirandés,LaLiga2,Alcorcón,LaLiga2,0.0,247583,13222,ES2,11596,ES2,CD Mirandés,Spain,AD Alcorcón,Spain
2936,Cristiano Figueiredo,Goalkeeper,28,400000.0,Vitória Setúbal,Liga NOS,FC Hermannstadt,Liga 1,0.0,100127,1085,PO1,58049,RO1,Vitória Setúbal FC,Portugal,FC Hermannstadt,Romania
2941,Franco Cristaldo,Central Midfield,23,300000.0,Boca Juniors,Superliga,Central Córdoba,Superliga,0.0,332259,189,AR1N,31284,AR1N,Club Atlético Boca Juniors,Argentina,Club Atlético Central Córdoba (SdE),Argentina
2946,Tony Andreu,Central Midfield,31,500000.0,Coventry,League One,St. Mirren,Premiership,0.0,87789,990,GB3,465,SC1,Coventry City,England,St. Mirren FC,Scotland
2949,Christian Gentner,Central Midfield,34,1500000.0,VfB Stuttgart,2. Bundesliga,Union Berlin,Bundesliga,0.0,19112,79,L2,89,L1,VfB Stuttgart,Germany,1.FC Union Berlin,Germany
2951,Pablo Chavarría,Centre-Forward,31,2500000.0,Reims,Ligue 1,RCD Mallorca,LaLiga,0.0,118732,1421,FR1,237,ES1,Stade Reims,France,RCD Mallorca,Spain
2954,Muriel,Goalkeeper,32,800000.0,Belenenses SAD,Liga NOS,Fluminense,Série A,0.0,27349,2457,PO1,2462,BRA1,Belenenses SAD,Portugal,Fluminense Football Club,Brazil
2957,Bradley Johnson,Central Midfield,32,2000000.0,Derby,Championship,Blackburn,Championship,0.0,49327,22,GB2,164,GB2,Derby County,England,Blackburn Rovers,England
2962,Kearyn Baccus,Central Midfield,28,450000.0,Melbourne City,A-League,Kaizer Chiefs,ABSA Premiership,0.0,171419,25580,AUS1,568,SFA1,Melbourne City FC,Australia,Kaizer Chiefs,South Africa
2963,Lukas Gugganig,Centre-Back,24,550000.0,Greuther Fürth,2. Bundesliga,VfL Osnabrück,2. Bundesliga,0.0,164142,65,L2,81,L2,SpVgg Greuther Fürth,Germany,VfL Osnabrück,Germany
2964,Andreas Lukse,Goalkeeper,31,400000.0,SCR Altach,Bundesliga,1.FC Nuremberg,2. Bundesliga,0.0,29586,3551,A1,4,L2,SC Rheindorf Altach,Austria,1.FC Nuremberg,Germany
2966,Luciano Narsingh,Right Winger,29,2500000.0,Swansea,Championship,Feyenoord,Eredivisie,0.0,72462,2288,GB2,234,NL1,Swansea City,Wales,Feyenoord Rotterdam,Netherlands
2968,Samir Nasri,Attacking Midfield,32,5000000.0,West Ham,Premier League,RSC Anderlecht,Jupiler Pro League,0.0,18935,379,GB1,58,BE1,West Ham United,England,RSC Anderlecht,Belgium
2969,Nassim Ben Khalifa,Centre-Forward,27,400000.0,FC St. Gallen,Super League,Grasshoppers,Challenge League,0.0,74288,257,C1,504,C2,FC St. Gallen 1879,Switzerland,Grasshopper Club Zurich,Switzerland
2971,Markus Schubert,Goalkeeper,21,1000000.0,Dynamo Dresden,2. Bundesliga,FC Schalke 04,Bundesliga,0.0,296741,129,L2,33,L1,SG Dynamo Dresden,Germany,FC Schalke 04,Germany
2972,Pape Maly Diamanka,Central Midfield,29,700000.0,CD Numancia,LaLiga2,Girona,LaLiga2,0.0,176610,2296,ES2,12321,ES2,CD Numancia,Spain,Girona FC,Spain
2973,Roberto Correa,Right-Back,27,800000.0,Cádiz CF,LaLiga2,SD Eibar,LaLiga,0.0,223890,2687,ES2,1533,ES1,Cádiz CF,Spain,SD Eibar,Spain
2974,Diego Novaretti,Centre-Back,34,1000000.0,Querétaro FC,Liga MX Apertura,CA Rosario,Superliga,0.0,87493,4961,MEXA,1418,AR1N,Querétaro FC,Mexico,Club Atlético Rosario Central,Argentina
2985,Andrei Cristea,Centre-Forward,35,300000.0,CS U Craiova,Liga 1,FC Poli Iasi,Liga 1,0.0,26491,40812,RO1,33966,RO1,CS Universitatea Craiova,Romania,FC Politehnica Iasi,Romania
2995,Bart van Hintum,Left-Back,32,400000.0,Heracles Almelo,Eredivisie,FC Groningen,Eredivisie,0.0,57328,1304,NL1,202,NL1,Heracles Almelo,Netherlands,FC Groningen,Netherlands
2997,Stephen Henderson,Goalkeeper,31,500000.0,Nottm Forest,Championship,Crystal Palace,Premier League,0.0,52191,703,GB2,873,GB1,Nottingham Forest,England,Crystal Palace,England
2999,Mostapha El Kabir,Centre-Forward,31,600000.0,Kalmar FF,Allsvenskan,C. Rizespor,Süper Lig,0.0,45513,3654,SE1,126,TR1,Kalmar FF,Sweden,Caykur Rizespor,Turkey
3001,Khéphren Thuram,Defensive Midfield,18,500000.0,Monaco,Ligue 1,OGC Nice,Ligue 1,0.0,463618,162,FR1,417,FR1,AS Monaco,Monaco,OGC Nice,France
3004,Diego Sosa,Right Midfield,27,450000.0,Godoy Cruz,Superliga,Argentinos Jrs.,Superliga,0.0,345545,12574,AR1N,1030,AR1N,Club Deportivo Godoy Cruz Antonio Tomba,Argentina,Asociación Atlética Argentinos Juniors,Argentina
3005,Iván Calero,Right-Back,24,300000.0,Elche CF,LaLiga2,CD Numancia,LaLiga2,0.0,212849,1531,ES2,2296,ES2,Elche CF,Spain,CD Numancia,Spain
3007,Nathan,Centre-Back,24,650000.0,Palmeiras,Série A,FC Zürich,Super League,0.0,339711,1023,BRA1,260,C1,Sociedade Esportiva Palmeiras,Brazil,FC Zürich,Switzerland
3017,Kastriot Dermaku,Centre-Back,27,600000.0,Cosenza,Serie B,Parma,Serie A,0.0,163647,4031,IT2,130,IT1,Cosenza Calcio,Italy,Parma Calcio 1913,Italy
3019,Pietro Terracciano,Goalkeeper,29,800000.0,FC Empoli,Serie B,Fiorentina,Serie A,0.0,96254,749,IT2,430,IT1,FC Empoli,Italy,ACF Fiorentina,Italy
3022,Mikel Rico,Central Midfield,34,800000.0,Athletic,LaLiga,SD Huesca,LaLiga2,0.0,51474,621,ES1,5358,ES2,Athletic Bilbao,Spain,SD Huesca,Spain
3032,Brice Dja Djédjé,Defensive Midfield,28,700000.0,Ankaragücü,Süper Lig,Kayserispor,Süper Lig,0.0,93690,868,TR1,3205,TR1,MKE Ankaragücü,Turkey,Kayserispor,Turkey
3046,Ander Iturraspe,Defensive Midfield,30,2500000.0,Athletic,LaLiga,Espanyol,LaLiga,0.0,71571,621,ES1,714,ES1,Athletic Bilbao,Spain,RCD Espanyol Barcelona,Spain
3050,David Marshall,Goalkeeper,34,1500000.0,Hull City,Championship,Wigan,Championship,0.0,9500,3008,GB2,1071,GB2,Hull City,England,Wigan Athletic,England
3052,Marek Suchy,Centre-Back,31,2250000.0,FC Basel,Super League,FC Augsburg,Bundesliga,0.0,34542,26,C1,167,L1,FC Basel 1893,Switzerland,FC Augsburg,Germany
3053,Liam Kelly,Attacking Midfield,23,1000000.0,Reading,Championship,Feyenoord,Eredivisie,0.0,252986,1032,GB2,234,NL1,Reading FC,England,Feyenoord Rotterdam,Netherlands
3054,Francesco Belli,Right-Back,25,400000.0,Virtus Entella,Serie B,AC Pisa,Serie B,0.0,197299,20519,IT2,4172,IT2,Virtus Entella,Italy,AC Pisa 1909,Italy
3061,Fabien Ourega,Left Winger,26,400000.0,Paris FC,Ligue 2,FC Sochaux,Ligue 2,0.0,216533,10004,FR2,750,FR2,Paris FC,France,FC Sochaux-Montbéliard,France
3068,Joshua Brillante,Central Midfield,26,800000.0,Sydney FC,A-League,Melbourne City,A-League,0.0,171307,8054,AUS1,25580,AUS1,Sydney FC,Australia,Melbourne City FC,Australia
3075,Eloy Room,Goalkeeper,30,1500000.0,PSV Eindhoven,Eredivisie,Columbus Crew,MLS,0.0,79294,383,NL1,813,MLS1,PSV Eindhoven,Netherlands,Columbus Crew SC,United States
3076,Maikel van der Werff,Centre-Back,30,900000.0,Vitesse,Eredivisie,Cincinnati,MLS,0.0,81778,499,NL1,51772,MLS1,Vitesse Arnhem,Netherlands,FC Cincinnati,United States
3077,David Ball,Centre-Forward,29,300000.0,Rotherham,League One,Wellington P.,A-League,0.0,121401,1194,GB3,8445,AUS1,Rotherham United,England,Wellington Phoenix,New Zealand
3079,Alberto Moreno,Left-Back,27,9000000.0,Liverpool,Premier League,Villarreal,LaLiga,0.0,207917,31,GB1,1050,ES1,Liverpool FC,England,Villarreal CF,Spain
3082,Pawel Olkowski,Right-Back,29,1250000.0,Bolton,League One,Gaziantep FK,Süper Lig,0.0,117469,355,GB3,2832,TR1,Bolton Wanderers,England,Gaziantep FK,Turkey
3083,Andrew Wooten,Centre-Forward,30,1000000.0,SV Sandhausen,2. Bundesliga,Philadelphia,MLS,0.0,67407,254,L2,25467,MLS1,SV Sandhausen,Germany,Philadelphia Union,United States
3084,Darío Lezcano,Centre-Forward,29,1750000.0,FC Ingolstadt,3. Liga,FC Juárez,Liga MX Apertura,0.0,80031,4795,L3,49283,MEXA,FC Ingolstadt 04,Germany,FC Juárez,Mexico
3085,Gary Mackay-Steven,Left Midfield,29,850000.0,Aberdeen FC,Premiership,NYCFC,MLS,0.0,78961,370,SC1,40058,MLS1,Aberdeen FC,Scotland,New York City FC,United States
3089,Jonas Thorsen,Central Midfield,29,300000.0,E. Braunschweig,3. Liga,AC Horsens,Superligaen,0.0,94295,23,L3,2414,DK1,Eintracht Braunschweig,Germany,AC Horsens,Denmark
3097,Cristian Glauder,Left-Back,23,300000.0,Alavés,LaLiga,CF Fuenlabrada,LaLiga2,0.0,380365,1108,ES1,16486,ES2,Deportivo Alavés,Spain,CF Fuenlabrada,Spain
3100,Charlison Benschop,Centre-Forward,30,500000.0,FC Ingolstadt,3. Liga,FC Groningen,Eredivisie,0.0,66783,4795,L3,202,NL1,FC Ingolstadt 04,Germany,FC Groningen,Netherlands
3113,Eren Derdiyok,Centre-Forward,31,600000.0,Galatasaray,Süper Lig,Göztepe,Süper Lig,0.0,47543,141,TR1,1467,TR1,Galatasaray SK,Turkey,Göztepe,Turkey
3114,Charles Kaboré,Defensive Midfield,31,5500000.0,Krasnodar,Premier Liga,Dinamo Moscow,Premier Liga,0.0,57402,16704,RU1,121,RU1,FK Krasnodar,Russia,Dinamo Moscow,Russia
3116,Albert Adomah,Right Winger,31,3500000.0,Aston Villa,Premier League,Nottm Forest,Championship,0.0,83430,405,GB1,703,GB2,Aston Villa,England,Nottingham Forest,England
3123,Benoît Poulain,Centre-Back,32,2000000.0,Club Brugge,Jupiler Pro League,Kayserispor,Süper Lig,0.0,80188,2282,BE1,3205,TR1,Club Brugge KV,Belgium,Kayserispor,Turkey
3126,Gerrit Nauber,Centre-Back,27,550000.0,MSV Duisburg,3. Liga,SV Sandhausen,2. Bundesliga,0.0,85904,52,L3,254,L2,MSV Duisburg,Germany,SV Sandhausen,Germany
3128,Radoslav Dimitrov,Right-Back,31,450000.0,CS U Craiova,Liga 1,Sepsi Sf. Gh.,Liga 1,0.0,134163,40812,RO1,54585,RO1,CS Universitatea Craiova,Romania,Sepsi Sf. Gheorghe,Romania
3135,Alexis De Sart,Central Midfield,22,2500000.0,Sint-Truiden,Jupiler Pro League,Royal Antwerp,Jupiler Pro League,0.0,323713,475,BE1,1096,BE1,Sint-Truidense VV,Belgium,Royal Antwerp FC,Belgium
3136,Juan Ibiza,Centre-Back,24,600000.0,Villarreal,LaLiga,UD Almería,LaLiga2,0.0,411294,1050,ES1,3302,ES2,Villarreal CF,Spain,UD Almería,Spain
3137,Álvaro Vázquez,Centre-Forward,28,1000000.0,Espanyol,LaLiga,Sporting Gijón,LaLiga2,0.0,141835,714,ES1,2448,ES2,RCD Espanyol Barcelona,Spain,Sporting Gijón,Spain
3139,Jonathan Rivierez,Centre-Back,30,500000.0,FC Metz,Ligue 1,SM Caen,Ligue 2,0.0,98274,347,FR1,1162,FR2,FC Metz,France,SM Caen,France
3143,Tom Eaves,Centre-Forward,27,100000.0,Gillingham FC,League One,Hull City,Championship,0.0,135136,2814,GB3,3008,GB2,Gillingham FC,England,Hull City,England
3149,Bartosz Rymaniak,Right-Back,29,500000.0,Korona Kielce,Ekstraklasa,Piast Gliwice,Ekstraklasa,0.0,81257,6110,PL1,6112,PL1,Korona Kielce,Poland,Piast Gliwice,Poland
3150,Ivan Obradovic,Left-Back,31,800000.0,RSC Anderlecht,Jupiler Pro League,Legia Warszawa,Ekstraklasa,0.0,49802,58,BE1,255,PL1,RSC Anderlecht,Belgium,Legia Warszawa,Poland
3174,Aron Jóhannsson,Centre-Forward,28,750000.0,Werder Bremen,Bundesliga,Hammarby,Allsvenskan,0.0,119169,86,L1,1059,SE1,SV Werder Bremen,Germany,Hammarby IF,Sweden
3180,Carlos Vigaray,Right-Back,25,600000.0,Alavés,LaLiga,Real Zaragoza,LaLiga2,0.0,263627,1108,ES1,142,ES2,Deportivo Alavés,Spain,Real Zaragoza,Spain
3181,Unai Elgezabal,Centre-Back,26,400000.0,SD Eibar,LaLiga,Alcorcón,LaLiga2,0.0,255495,1533,ES1,11596,ES2,SD Eibar,Spain,AD Alcorcón,Spain
3185,Moses Odubajo,Right-Back,26,1000000.0,Brentford,Championship,Sheff Wed,Championship,0.0,163738,1148,GB2,1035,GB2,Brentford FC,England,Sheffield Wednesday,England
3187,Hakim El Mokeddem,Attacking Midfield,20,300000.0,Toulouse,Ligue 1,Stade Rennais,Ligue 1,0.0,354232,415,FR1,273,FR1,FC Toulouse,France,Stade Rennais FC,France
3191,Karim Azamoum,Central Midfield,29,800000.0,Cádiz CF,LaLiga2,Albacete,LaLiga2,0.0,275361,2687,ES2,1532,ES2,Cádiz CF,Spain,Albacete Balompié,Spain
3196,Lewis MacLeod,Central Midfield,25,750000.0,Brentford,Championship,Wigan,Championship,0.0,132208,1148,GB2,1071,GB2,Brentford FC,England,Wigan Athletic,England
3197,Mugdat Celik,Centre-Forward,29,300000.0,Galatasaray,Süper Lig,Gaziantep FK,Süper Lig,0.0,67570,141,TR1,2832,TR1,Galatasaray SK,Turkey,Gaziantep FK,Turkey
3200,Aleksandar Sedlar,Centre-Back,27,900000.0,Piast Gliwice,Ekstraklasa,RCD Mallorca,LaLiga,0.0,237499,6112,PL1,237,ES1,Piast Gliwice,Poland,RCD Mallorca,Spain
3201,Pawel Kieszek,Goalkeeper,35,400000.0,Málaga CF,LaLiga2,Rio Ave FC,Liga NOS,0.0,17592,1084,ES2,2425,PO1,Málaga CF,Spain,Rio Ave FC,Portugal
3202,Jonathan Tinhan,Centre-Forward,30,500000.0,Troyes,Ligue 2,Grenoble,Ligue 2,0.0,120760,1095,FR2,1290,FR2,ES Troyes AC,France,Grenoble Foot 38,France
3203,Loïc Nestor,Centre-Back,30,600000.0,Valenciennes FC,Ligue 2,Grenoble,Ligue 2,0.0,66490,1423,FR2,1290,FR2,Valenciennes FC ,France,Grenoble Foot 38,France
3209,Aymen Abdennour,Centre-Back,30,2000000.0,Valencia,LaLiga,Kayserispor,Süper Lig,0.0,108830,1049,ES1,3205,TR1,Valencia CF,Spain,Kayserispor,Turkey
3210,Fedor Kudryashov,Left-Back,32,1750000.0,Basaksehir,Süper Lig,Sochi,Premier Liga,0.0,48634,6890,TR1,41231,RU1,Istanbul Basaksehir FK,Turkey,FC Sochi,Russia
3212,Lion Schweers,Centre-Back,23,350000.0,Preußen Münster,3. Liga,Würzb. Kickers,3. Liga,0.0,333942,91,L3,1557,L3,Preußen Münster,Germany,Würzburger Kickers,Germany
3223,Pape Paye,Right-Back,29,300000.0,AS Nancy,Ligue 2,FC Sochaux,Ligue 2,0.0,93744,1159,FR2,750,FR2,AS Nancy-Lorraine,France,FC Sochaux-Montbéliard,France
3225,Donald Love,Right-Back,24,1000000.0,Sunderland,League One,Shrewsbury,League One,0.0,179451,289,GB3,3054,GB3,Sunderland AFC,England,Shrewsbury Town,England
3226,Adrián Ortolá,Goalkeeper,26,1000000.0,FC Barcelona,LaLiga,CD Tenerife,LaLiga2,0.0,142033,131,ES1,648,ES2,FC Barcelona,Spain,CD Tenerife,Spain
3227,Manolis Saliakas,Right-Back,23,350000.0,Olympiacos,Super League 1,PAS Lamia,Super League 1,0.0,242661,683,GR1,3999,GR1,Olympiacos Piraeus,Greece,PAS Lamia 1964,Greece
3236,Kadeem Harris,Right Midfield,26,750000.0,Cardiff,Championship,Sheff Wed,Championship,0.0,136501,603,GB2,1035,GB2,Cardiff City,Wales,Sheffield Wednesday,England
3237,Sebastián Dubarbier,Left-Back,33,400000.0,Dep. La Coruña,LaLiga2,CA Banfield,Superliga,0.0,55866,897,ES2,830,AR1N,Deportivo de La Coruña,Spain,Club Atlético Banfield,Argentina
3239,Marcus Berg,Centre-Forward,33,3500000.0,Al-Ain FC,UAE Gulf League,Krasnodar,Premier Liga,0.0,30418,2150,UAE1,16704,RU1,Al-Ain FC,United Arab Emirates,FK Krasnodar,Russia
3244,Mike Cestor,Centre-Back,27,850000.0,Astra Giurgiu,Liga 1,CFR Cluj,Liga 1,0.0,136744,13499,RO1,7769,RO1,Astra Giurgiu,Romania,CFR Cluj,Romania
3247,Ager Aketxe,Attacking Midfield,25,2000000.0,Cádiz CF,LaLiga2,Dep. La Coruña,LaLiga2,0.0,158057,2687,ES2,897,ES2,Cádiz CF,Spain,Deportivo de La Coruña,Spain
3249,Filipe Ferreira,Left-Back,29,350000.0,Sturm Graz,Bundesliga,Tondela,Liga NOS,0.0,182936,122,A1,7179,PO1,SK Sturm Graz,Austria,CD Tondela,Portugal
3252,Sergio Gil,Central Midfield,23,400000.0,CD Lugo,LaLiga2,Extremadura,LaLiga2,0.0,255994,11000,ES2,29095,ES2,CD Lugo,Spain,Extremadura UD,Spain
3258,Martin Sourzac,Goalkeeper,27,300000.0,Nîmes Olympique,Ligue 1,AS Nancy,Ligue 2,0.0,126705,1160,FR1,1159,FR2,Nîmes Olympique,France,AS Nancy-Lorraine,France
3263,David Bruno,Right-Back,27,700000.0,Tondela,Liga NOS,Astra Giurgiu,Liga 1,0.0,126964,7179,PO1,13499,RO1,CD Tondela,Portugal,Astra Giurgiu,Romania
3266,Santi Mina,Centre-Forward,23,30000000.0,Valencia,LaLiga,Celta de Vigo,LaLiga,0.0,255653,1049,ES1,940,ES1,Valencia CF,Spain,Celta de Vigo,Spain
3267,Gaku Shibasaki,Central Midfield,27,2000000.0,Getafe,LaLiga,Dep. La Coruña,LaLiga2,0.0,129693,3709,ES1,897,ES2,Getafe CF,Spain,Deportivo de La Coruña,Spain
3289,Alhaji Gero,Centre-Forward,26,300000.0,Östersund,Allsvenskan,Helsingborg,Allsvenskan,0.0,257558,9614,SE1,699,SE1,Östersunds FK,Sweden,Helsingborgs IF,Sweden
3292,Eneko Capilla,Attacking Midfield,24,300000.0,Real Sociedad,LaLiga,Asteras Tripoli,Super League 1,0.0,289241,681,ES1,6676,GR1,Real Sociedad,Spain,Asteras Tripolis,Greece
3294,Gjelbrim Taipi,Attacking Midfield,26,600000.0,Grasshoppers,Challenge League,FC Winterthur,Challenge League,0.0,190459,504,C2,242,C2,Grasshopper Club Zurich,Switzerland,FC Winterthur,Switzerland
